154 Uritel~
103 Osimandius~
74 Moloch~
0 NONE~
0 NONE~
68 Asuka~
0 NONE~
66 Thomstel~
65 Hanzaki~
63 Mhyrtyn~
54 Valice~
53 Slarith~
51 Mobalius~
50 Hurrdraell~
48 Averon~
48 Skurr~
48 Skaiku~
45 Iraquia~
43 Sesori~
0 NONE~
10 Tabion~
-1
