15000 Lexuus~
10003 Nilsbrian~
5063 Galberoth~
3527 Elial~
405 Uritel~
356 Divoga~
123 Arekil~
100 Aequitas~
100 Dominion~
100 Kirigi~
93 Nevhis~
86 Tarrant~
81 Jayne~
74 Moloch~
74 Zakrim~
68 Asuka~
0 NONE~
66 Mhyrtyn~
59 Takron~
0 NONE~
56 Kenshi~
-1
